id;date;confirmed;novos_casos;novos_casos_mm7d;deaths;novas_mortes;novas_mortes_mm7d;recovered;tests;vaccines;people_vaccinated;people_fully_vaccinated;pop_pct_vacinada;pop_pct_naovacinada;hosp;icu;vent;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;facial_coverings;vaccination_policy;elderly_people_protection;government_response_index;stringency_index;containment_health_index;economic_support_index;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;population;iso_alpha_3;iso_alpha_2;iso_numeric;iso_currency;key_local;key_google_mobility;key_apple_mobility;key_jhu_csse;key_nuts;key_gadm
398;59d3b85f;28/03/2021;12545611;46958;75007;312545;1582;2964;11004281;41879940;20216938;15513974;4702964;0.0224518020497062;0.977548197950294;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
399;59d3b85f;29/03/2021;12588226;42615;735.087.142.857.143;314558;2013;3107;11024911;41912110;21160763;16335279;4825484;0.0230367086718131;0.976963291328187;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
400;59d3b85f;30/03/2021;12674667;86441;719.414.285.714.286;318213;3655;300.571.428.571.429;11085369;41971077;21950245;16995184;4955061;0.02365530518971;0.97634469481029;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
401;59d3b85f;31/03/2021;12763392;88725;658.917.142.857.143;322138;3925;279.142.857.142.857;11181371;42090429;22839287;17745732;5093555;0.0243164711848297;0.97568352881517;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
402;59d3b85f;01/04/2021;12851165;87773;638.002.857.142.857;325793;3655;274.285.714.285.714;11240213;42168722;23880805;18639028;5241777;0.0250240783456354;0.974975921654365;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
403;59d3b85f;02/04/2021;12920540;69375;638.087.142.857.143;328594;2801;272.842.857.142.857;11280022;42240982;24181208;18900837;5280371;0.0252083248863928;0.974791675113607;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
404;59d3b85f;03/04/2021;12959895;39355;636.217.142.857.143;330503;1909;278.742.857.142.857;11327510;42250568;24575470;19222342;5353128;0.0255556645134302;0.97444433548657;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
405;59d3b85f;04/04/2021;12992213;32318;636.175.714.285.714;331745;1242;275.114.285.714.286;11366672;42290951;24910668;19510333;5400335;0.0257810292449826;0.974218970755017;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
406;59d3b85f;05/04/2021;13034887;42674;637.292.857.142.857;333657;1912;282.157.142.857.143;11405558;42349570;25658532;20056296;5602236;0.0267448982615512;0.973255101738449;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
407;59d3b85f;06/04/2021;13120019;85132;664.057.142.857.143;337725;4068;295.742.857.142.857;11459548;42419408;26736003;20850120;5885883;0.0280990201081129;0.971900979891887;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
408;59d3b85f;07/04/2021;13208715;88696;70291;341396;3671;302.442.857.142.857;11610627;42591815;27644079;21538484;6105595;0.0291479182778512;0.970852081722149;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
409;59d3b85f;08/04/2021;13297270;88555;712.705.714.285.714;345544;4148;311.228.571.428.571;11668734;42676465;28653848;22246612;6407236;0.0305879429138202;0.96941205708618;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
410;59d3b85f;09/04/2021;13385380;88110;708.385.714.285.714;349296;3752;308.357.142.857.143;11725248;42741642;29544578;22693305;6851273;0.0327077615700433;0.967292238429957;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
411;59d3b85f;10/04/2021;13451932;66552;704.855.714.285.714;351674;2378;303.914.285.714.286;11739649;42741642;30084664;23097172;6987492;0.0333580667867979;0.966641933213202;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
412;59d3b85f;11/04/2021;13491107;39175;684.727.142.857.143;353531;1857;300.685.714.285.714;11878958;42839236;30356896;23300896;7056000;0.0336851218216272;0.966314878178373;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
413;59d3b85f;12/04/2021;13530757;39650;65991;355242;1711;2913;11897429;42869592;31316420;23910515;7405905;0.035355557273866;0.964644442726134;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
414;59d3b85f;13/04/2021;13613418;82661;654.591.428.571.429;358999;3757;285.371.428.571.429;12004591;42964671;32217205;24473138;7744067;0.0369699320138667;0.963030067986133;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
415;59d3b85f;14/04/2021;13688024;74606;657.467.142.857.143;362444;3445;2925;12052283;42986801;33148388;24996380;8152008;0.0389174295026757;0.961082570497324;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
416;59d3b85f;15/04/2021;13759207;71183;656.985.714.285.714;365935;3491;287.714.285.714.286;12123308;43050813;34050325;25478194;8572131;0.0409230834758995;0.9590769165241;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
417;59d3b85f;16/04/2021;13843594;84387;652.517.142.857.143;369272;3337;288.357.142.857.143;12173458;43152651;34993448;25810304;9183144;0.0438400402984049;0.956159959701595;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
418;59d3b85f;17/04/2021;13912159;68565;638.205.714.285.714;372149;2877;2825;12212890;43172148;35603882;26085155;9518727;0.0454421029736128;0.954557897026387;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
419;59d3b85f;18/04/2021;13950997;38838;637.322.857.142.857;373671;1522;278.957.142.857.143;12303538;43239204;35817144;26210282;9606862;0.0458628566884299;0.95413714331157;NA;NA;NA;-3;-3;-2;-4;-1;-3;-2;1;2;1;0;4;3;1;55.57;70.83;61.73;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
420;59d3b85f;19/04/2021;13987519;36522;604.358.571.428.571;375427;1756;258.385.714.285.714;12346828;43246224;36910479;26707227;10203252;0.0487100037693823;0.951289996230618;NA;NA;NA;-2;-3;-2;-4;-1;-2;-2;1;2;1;0;4;3;1;51.41;63.43;56.96;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
421;59d3b85f;20/04/2021;14060162;72643;582.778.571.428.571;378774;3347;254.171.428.571.429;12425791;43364614;37909705;27184073;10725632;0.0512038294407516;0.948796170559248;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
422;59d3b85f;21/04/2021;14134150;73988;575.944.285.714.286;381971;3197;252.585.714.285.714;12436210;43385777;38467754;27518053;10949701;0.0522735277912973;0.947726472208703;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
423;59d3b85f;22/04/2021;14182258;48108;56852;384022;2051;2499;12530970;43486715;39291064;27887014;11404050;0.0544425756108175;0.945557424389183;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
424;59d3b85f;23/04/2021;14251539;69281;562.628.571.428.571;387064;3042;244.528.571.428.571;12593957;43538104;41073104;28783905;12289199;0.0586682490653656;0.941331750934634;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
425;59d3b85f;24/04/2021;14315320;63781;567.201.428.571.429;389830;2766;240.728.571.428.571;12606011;43538104;41494939;28981002;12513937;0.0597411412008459;0.940258858799154;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
426;59d3b85f;25/04/2021;14348961;33641;571.902.857.142.857;391164;1334;238.085.714.285.714;12614559;43539837;41626753;29041497;12585256;0.0600816158611628;0.939918384138837;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
427;59d3b85f;26/04/2021;14381359;32398;601.197.142.857.143;392544;1380;2521;12707500;43559085;42787199;29601947;13185252;0.06294597787257;0.93705402212743;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
428;59d3b85f;27/04/2021;14457203;75844;605.092.857.142.857;395625;3081;249.514.285.714.286;12816963;43748615;44287510;30275923;14011587;0.0668908751430454;0.933109124856955;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
429;59d3b85f;28/04/2021;14534482;77279;597.251.428.571.429;398637;3012;2420;12854947;43775323;45379804;30748674;14631130;0.0698485539169593;0.930151446083041;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
430;59d3b85f;29/04/2021;14603096;68614;591.032.857.142.857;401669;3032;241.028.571.428.571;12960529;43821152;46426188;31243694;15182494;0.0724807482916843;0.927519251708316;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
431;59d3b85f;30/04/2021;14675104;72008;600.448.571.428.571;404530;2861;237.385.714.285.714;13007565;43957543;47399150;31696792;15702358;0.074962562658277;0.925037437341723;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
432;59d3b85f;01/05/2021;14733396;58292;591.435.714.285.714;406770;2240;235.928.571.428.571;13044347;43991474;47663526;31830880;15832646;0.0755845534677861;0.924415446532214;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
433;59d3b85f;02/05/2021;14762684;29288;59014;408036;1266;232.485.714.285.714;13083550;46437617;47755613;31884404;15871209;0.0757686520155196;0.92423134798448;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
434;59d3b85f;03/05/2021;14801673;38989;595.391.428.571.429;409161;1125;2254;13135143;46515675;48643324;32345310;16298014;0.0778062056463416;0.922193794353658;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
435;59d3b85f;04/05/2021;14871208;69535;60230;412140;2979;215.757.142.857.143;13170561;46546245;49626137;32896171;16729966;0.0798683308930955;0.920131669106905;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
436;59d3b85f;05/05/2021;14947580;76372;607.255.714.285.714;414911;2771;2135;13254660;46623449;50576224;33490395;17085829;0.0815672096497295;0.91843279035027;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
437;59d3b85f;06/05/2021;15019870;72290;612.158.571.428.571;417447;2536;208.585.714.285.714;13285589;46675867;51624587;34271192;17353395;0.0828445613086475;0.917155438691353;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
438;59d3b85f;07/05/2021;15096714;76844;608.318.571.428.571;419633;2186;208.385.714.285.714;13400075;46822608;52647815;35008550;17639265;0.0842092956872117;0.915790704312788;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
439;59d3b85f;08/05/2021;15158475;61761;609.134.285.714.286;421715;2082;1979;13422047;46834128;52972460;35253389;17719071;0.0845902870182911;0.915409712981709;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
440;59d3b85f;09/05/2021;15191195;32720;608.957.142.857.143;422637;922;195.185.714.285.714;13457400;46886139;53064124;35318058;17746066;0.0847191602982762;0.915280839701724;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
441;59d3b85f;10/05/2021;15227496;36301;620.014.285.714.286;423748;1111;191.485.714.285.714;13481062;46901500;54008862;35926219;18082643;0.0863259682981852;0.913674031701815;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
442;59d3b85f;11/05/2021;15297602;70106;621.542.857.142.857;425993;2245;1915;13592463;46933781;54912939;36523507;18389432;0.0877905693240547;0.912209430675945;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
443;59d3b85f;12/05/2021;15373850;76248;629.528.571.428.571;428574;2581;190.342.857.142.857;13627986;46981303;55907165;37233983;18673182;0.0891451828893731;0.910854817110627;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
444;59d3b85f;13/05/2021;15453880;80030;636.448.571.428.571;430851;2277;192.328.571.428.571;13662690;47012314;56583962;37768491;18815471;0.0898244660949963;0.910175533905004;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
445;59d3b85f;14/05/2021;15531794;77914;635.444.285.714.286;433038;2187;191.957.142.857.143;13703280;47041452;57313642;38320507;18993135;0.0906726284367364;0.909327371563264;NA;NA;NA;-2;-2;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;47.76;56.94;52.8;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
446;59d3b85f;15/05/2021;15599145;67351;642.157.142.857.143;435039;2001;1949;13764520;47073060;57668646;38570631;19098015;0.0911733222542891;0.908826677745711;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
447;59d3b85f;16/05/2021;15636709;37564;647.892.857.142.857;436100;1061;193.742.857.142.857;13765469;47073060;57935280;38752714;19182566;0.0915769660659587;0.908423033934041;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
448;59d3b85f;17/05/2021;15672307;35598;652.688.571.428.571;437185;1085;197.085.714.285.714;13862615;47116589;58714631;39284275;19430356;0.0927599077235807;0.907240092276419;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
449;59d3b85f;18/05/2021;15747112;74805;650.855.714.285.714;439636;2451;196.214.285.714.286;13957814;48852865;59603625;39891922;19711703;0.0941030494425645;0.905896950557436;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
450;59d3b85f;19/05/2021;15827375;80263;651.634.285.714.286;442136;2500;192.285.714.285.714;14045321;48940425;60363334;40435632;19927702;0.0951342218672172;0.904865778132783;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
451;59d3b85f;20/05/2021;15910762;83387;652.964.285.714.286;444647;2511;189.828.571.428.571;14084873;48986473;61297420;41089722;20207698;0.0964709139547411;0.903529086045259;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
452;59d3b85f;21/05/2021;15987393;76631;655.652.857.142.857;446773;2126;186.642.857.142.857;14103800;49013934;62122684;41659039;20463645;0.0976927968735166;0.902307203126483;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
453;59d3b85f;22/05/2021;16055289;67896;654.561.428.571.429;448499;1726;182.828.571.428.571;14132443;49046902;62459684;41882011;20577673;0.0982371629550183;0.901762837044982;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
454;59d3b85f;23/05/2021;16093784;38495;654.535.714.285.714;449388;889;1823;14132443;49046902;63278821;42474538;20804283;0.0993189919595533;0.900681008040447;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;3;1;49.84;60.65;55.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
455;59d3b85f;24/05/2021;16131264;37480;627.598.571.428.571;450250;862;176.442.857.142.857;14190644;49072172;64098809;43008064;21090745;0.100686552527477;0.899313447472523;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;4;1;51.09;60.65;56.61;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
456;59d3b85f;25/05/2021;16205305;74041;595.108.571.428.571;452434;2184;180.728.571.428.571;14231991;49076549;64918585;43525933;21392652;0.10212784703907;0.89787215296093;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;4;1;51.09;60.65;56.61;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
457;59d3b85f;26/05/2021;16285550;80245;60649;454897;2463;1838;14310683;49081279;65668438;44045168;21623270;0.103228810109402;0.896771189890598;NA;NA;NA;-2;-3;-2;-3;-1;-2;-2;1;2;1;0;4;4;1;51.09;60.65;56.61;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
458;59d3b85f;27/05/2021;16350081;64531;61071;456998;2101;184.142.857.142.857;14455810;49353004;66363506;44530761;21832745;0.104228837163481;0.895771162836519;NA;NA;NA;-2;-3;-2;-3;-2;-2;-2;1;2;1;0;4;4;1;54.22;66.2;60.18;12.5;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
